ID,Gender,Age,Race_Ethnicity,Religion,Continent,Education,Experience_Years,Interview_Score,Technical_Score,Communication_Score,Fair_Score,Biased_Score,Selected_Fair,Selected
20489,Female,36,Black,Buddhist,Africa,Bachelor,6.1,79.8,89.0,89.0,0.5931,0.2886,0,0
20490,Male,37,Hispanic,Christian,Asia,Bachelor,3.9,81.0,60.2,58.2,0.4605,0.3153,0,0
20491,Non-Binary,21,Asian,Unaffiliated,North America,Master,3.2,76.8,51.6,58.2,0.5041,0.3916,0,0
20492,Male,39,White,Christian,Africa,Master,1.3,61.6,75.8,61.1,0.519,0.4509,0,0
20493,Male,24,Asian,Christian,Africa,Master,6.8,62.0,63.0,57.4,0.5293,0.3692,0,0
20494,Female,34,Other,Christian,Africa,Bachelor,2.6,66.5,62.0,71.9,0.4354,0.2591,0,0
20495,Female,51,Hispanic,Muslim,Asia,Bachelor,2.3,70.8,72.9,63.8,0.4626,0.2051,0,0
20496,Non-Binary,36,Asian,Christian,Europe,Master,7.6,65.3,48.0,86.6,0.5404,0.4913,0,1
20497,Male,35,Hispanic,Jewish,Europe,Master,7.0,88.8,84.7,59.7,0.6583,0.5053,1,1
20498,Male,37,White,Christian,North America,Bachelor,7.8,100.0,56.2,86.8,0.5664,0.5893,0,1
20499,Female,25,Black,Muslim,Oceania,Bachelor,4.1,77.1,57.5,53.6,0.4396,0.2356,0,0
20500,Male,21,Hispanic,Jewish,Europe,Bachelor,1.9,58.7,82.7,65.2,0.4576,0.3266,0,0
20501,Male,39,Asian,Unaffiliated,Africa,Bachelor,2.5,75.0,83.4,71.5,0.5127,0.3694,0,0
20502,Male,34,Black,Buddhist,Europe,PhD,4.8,61.4,62.7,67.8,0.6057,0.4353,1,0
20503,Male,46,Hispanic,Muslim,Asia,Master,1.9,56.3,61.4,63.7,0.4756,0.2399,0,0
20504,Male,23,Hispanic,Unaffiliated,Asia,Bachelor,5.3,63.7,51.9,53.8,0.4024,0.2402,0,0
20505,Male,21,White,Muslim,Europe,Master,2.7,80.4,79.2,77.6,0.6073,0.4849,1,1
20506,Female,40,White,Muslim,North America,Bachelor,8.7,68.0,61.7,45.1,0.4585,0.33,0,0
20507,Female,26,Hispanic,Christian,South America,Bachelor,9.9,82.9,67.9,69.1,0.5524,0.3239,0,0
20508,Male,21,White,Christian,Europe,Master,5.1,82.6,53.1,73.0,0.5576,0.5344,0,1
20509,Male,27,White,Christian,South America,Master,3.7,66.9,75.7,86.3,0.5843,0.5114,0,1
20510,Male,22,Black,Muslim,Asia,Master,5.9,91.1,75.7,52.3,0.6207,0.311,1,0
20511,Male,21,Hispanic,Christian,South America,PhD,6.2,68.2,63.0,80.7,0.6516,0.4343,1,0
20512,Female,37,Black,Christian,North America,High School,3.6,82.2,64.8,78.7,0.4155,0.3021,0,0
20513,Non-Binary,38,Asian,Christian,Asia,Bachelor,0.8,66.7,63.5,56.7,0.4051,0.2815,0,0
20514,Female,29,White,Christian,North America,Bachelor,6.3,72.9,80.0,67.6,0.5269,0.4567,0,0
20515,Female,51,White,Christian,Oceania,Bachelor,3.5,58.2,100.0,66.2,0.5184,0.4033,0,0
20516,Male,30,Black,Hindu,South America,Bachelor,2.0,53.2,84.7,68.8,0.4548,0.2944,0,0
20517,Male,39,Hispanic,Christian,Asia,Bachelor,5.4,46.1,80.2,46.7,0.4276,0.2967,0,0
20518,Female,21,White,Christian,Asia,Bachelor,4.4,100.0,62.9,76.9,0.5422,0.3895,0,0
20519,Non-Binary,21,White,Christian,South America,High School,5.4,65.4,62.5,66.9,0.3691,0.3077,0,0
20520,Female,43,Black,Christian,Asia,Bachelor,2.1,100.0,62.3,64.5,0.5049,0.2934,0,0
20521,Male,44,Hispanic,Christian,South America,Master,9.9,79.8,37.7,72.2,0.5505,0.3955,0,0
20522,Female,30,White,Christian,North America,Bachelor,1.7,72.5,78.7,60.3,0.4728,0.4429,0,0
20523,Male,39,White,Christian,Asia,Bachelor,6.9,82.0,70.7,74.8,0.5385,0.473,0,0
20524,Female,36,White,Christian,Asia,PhD,4.4,75.3,49.9,62.6,0.5952,0.4782,0,1
20525,Female,38,White,Christian,Africa,Master,4.2,95.6,75.9,72.5,0.6426,0.4439,1,0
20526,Male,22,White,Hindu,Oceania,Master,2.0,87.0,59.4,69.8,0.5542,0.5004,0,1
20527,Non-Binary,58,White,Christian,Asia,Bachelor,2.4,71.0,92.9,71.9,0.5281,0.3419,0,0
20528,Non-Binary,65,White,Hindu,Europe,Bachelor,5.3,71.9,52.1,53.7,0.423,0.2929,0,0
20529,Female,26,White,Hindu,South America,Bachelor,8.2,62.8,85.8,75.6,0.5445,0.3771,0,0
20530,Female,31,White,Christian,South America,Bachelor,4.9,61.7,87.0,80.8,0.5225,0.4231,0,0
20531,Male,40,White,Christian,North America,Bachelor,2.4,32.3,90.3,64.4,0.4166,0.4105,0,0
20532,Female,42,Hispanic,Muslim,Africa,Bachelor,1.0,89.8,82.4,68.6,0.5295,0.2733,0,0
20533,Male,27,White,Christian,Asia,Bachelor,5.4,78.5,72.7,48.5,0.4892,0.4265,0,0
20534,Male,40,Black,Christian,Europe,Bachelor,8.6,50.4,56.8,75.0,0.4385,0.3345,0,0
20535,Male,31,Hispanic,Hindu,Europe,Master,2.0,80.7,66.7,59.2,0.5451,0.4066,0,0
20536,Female,21,White,Muslim,Africa,Bachelor,5.5,72.9,43.0,75.8,0.4302,0.2308,0,0
20537,Male,29,White,Muslim,Asia,Bachelor,5.0,70.5,54.2,35.6,0.4,0.2535,0,0
20538,Male,36,Black,Unaffiliated,Europe,Bachelor,10.1,60.5,81.3,57.9,0.5213,0.3896,0,0
20539,Male,37,White,Muslim,Europe,Bachelor,2.4,69.2,73.3,68.5,0.4665,0.3795,0,0
20540,Female,24,White,Christian,Asia,Bachelor,14.3,65.7,77.5,80.7,0.5893,0.4397,0,0
20541,Female,30,Asian,Hindu,Asia,Bachelor,1.1,71.7,76.9,65.5,0.4672,0.2768,0,0
20542,Male,41,White,Unaffiliated,Asia,High School,4.3,72.1,80.6,73.1,0.4325,0.3355,0,0
20543,Non-Binary,38,Black,Jewish,Oceania,High School,4.3,38.7,79.4,65.4,0.3376,0.2114,0,0
20544,Male,32,Asian,Unaffiliated,Oceania,Bachelor,3.1,63.3,68.6,59.3,0.434,0.394,0,0
20545,Female,32,White,Christian,Asia,High School,4.1,69.5,71.8,89.0,0.4204,0.3223,0,0
20546,Female,45,White,Christian,Africa,Master,1.1,49.0,51.0,58.4,0.4159,0.2663,0,0
20547,Female,44,Black,Christian,Africa,Master,5.1,87.7,80.8,86.8,0.6622,0.3534,1,0
20548,Male,28,Other,Hindu,South America,Master,8.4,51.6,58.9,59.4,0.5092,0.3739,0,0
20549,Female,21,White,Christian,Asia,Bachelor,10.4,52.4,58.6,86.9,0.479,0.3545,0,0
20550,Female,21,White,Muslim,Europe,PhD,5.0,39.7,74.0,80.7,0.6007,0.418,1,0
20551,Female,21,White,Christian,Asia,Bachelor,2.4,88.5,97.5,46.3,0.5516,0.3984,0,0
20552,Male,31,White,Jewish,Europe,High School,2.7,81.3,72.0,75.4,0.4207,0.386,0,0
20553,Male,38,White,Unaffiliated,Africa,High School,0.9,71.7,73.8,41.7,0.344,0.251,0,0
20554,Female,40,White,Christian,Asia,Master,2.8,74.7,85.5,68.5,0.5998,0.4693,1,0
20555,Male,23,Black,Christian,Europe,PhD,2.4,41.0,76.0,72.8,0.5765,0.4033,0,0
20556,Female,27,Other,Christian,North America,High School,6.2,93.0,79.9,80.6,0.5081,0.4064,0,0
20557,Male,31,Hispanic,Christian,Asia,Master,5.1,77.1,52.6,69.5,0.5384,0.4103,0,0
20558,Female,31,Hispanic,Muslim,Asia,Bachelor,5.6,60.7,54.9,56.0,0.4085,0.2085,0,0
20559,Male,28,White,Jewish,North America,Bachelor,4.7,54.5,75.9,85.0,0.4783,0.4698,0,0
20560,Male,58,White,Buddhist,Africa,Master,3.6,98.6,88.5,87.2,0.697,0.4898,1,1
20561,Male,36,Black,Christian,Europe,Bachelor,1.4,76.6,66.1,61.9,0.4482,0.3395,0,0
20562,Male,22,White,Christian,Asia,Master,4.6,54.6,63.6,94.7,0.5399,0.4332,0,0
20563,Female,32,White,Christian,Asia,Master,3.7,98.9,63.4,81.9,0.6243,0.4601,1,0
20564,Female,28,White,Christian,South America,PhD,2.5,68.7,61.8,52.1,0.5813,0.449,0,0
20565,Female,30,White,Christian,Europe,Bachelor,6.9,67.2,50.9,64.2,0.4354,0.3892,0,0
20566,Female,24,White,Christian,Asia,Bachelor,4.4,60.6,100.0,59.8,0.5242,0.3975,0,0
20567,Female,24,White,Christian,Europe,Master,6.0,81.2,59.9,80.4,0.5897,0.4901,0,1
20568,Male,21,White,Muslim,Asia,PhD,1.7,70.8,78.1,83.7,0.6629,0.4222,1,0
20569,Male,30,Asian,Hindu,South America,Bachelor,2.4,73.6,64.2,62.6,0.4454,0.322,0,0
20570,Male,33,White,Christian,Asia,PhD,3.7,69.7,62.4,55.2,0.5998,0.5275,1,1
20571,Female,27,Asian,Buddhist,Asia,Master,10.8,91.5,78.8,90.0,0.7203,0.4546,1,0
20572,Male,42,Asian,Christian,Europe,Master,1.6,81.9,63.5,76.1,0.557,0.5296,0,1
20573,Male,32,Hispanic,Christian,Africa,Bachelor,1.6,60.6,87.3,52.2,0.4558,0.325,0,0
20574,Female,33,Other,Hindu,Asia,Master,3.5,79.5,61.0,73.0,0.5573,0.3387,0,0
20575,Female,35,White,Christian,Asia,Bachelor,4.2,52.9,95.1,76.9,0.5117,0.391,0,0
20576,Female,32,Black,Hindu,North America,Bachelor,11.8,50.2,62.8,86.1,0.4963,0.3137,0,0
20577,Female,33,Asian,Unaffiliated,Europe,Bachelor,2.9,88.4,60.3,82.7,0.5007,0.3819,0,0
20578,Female,21,White,Christian,Asia,Bachelor,2.9,88.7,84.5,87.2,0.5724,0.4138,0,0
20579,Female,44,Black,Muslim,Asia,Master,1.1,70.3,65.3,77.9,0.5312,0.2298,0,0
20580,Female,21,White,Christian,Asia,Bachelor,1.3,91.2,49.9,52.7,0.428,0.3145,0,0
20581,Female,42,White,Christian,Oceania,Bachelor,5.7,66.4,73.5,82.2,0.5064,0.4464,0,0
20582,Male,36,Asian,Christian,North America,Master,4.6,78.8,73.4,89.0,0.6187,0.5941,1,1
20583,Male,27,White,Hindu,North America,PhD,3.0,67.4,70.5,74.2,0.6336,0.5774,1,1
20584,Male,36,White,Christian,Europe,Bachelor,6.7,86.4,100.0,58.0,0.6056,0.6263,1,1
20585,Male,30,Asian,Christian,North America,PhD,4.3,83.0,82.7,40.5,0.6742,0.6082,1,1
20586,Female,42,White,Christian,Europe,Bachelor,1.8,67.0,72.0,91.2,0.4807,0.4139,0,0
20587,Male,25,Asian,Christian,South America,High School,1.9,79.0,87.9,86.8,0.4651,0.3625,0,0
20588,Male,32,Other,Christian,North America,High School,4.2,56.7,46.5,62.7,0.2887,0.2466,0,0
20589,Female,25,Asian,Hindu,Asia,Bachelor,10.0,54.2,70.2,53.8,0.4699,0.2905,0,0
20590,Female,23,Black,Unaffiliated,Asia,Master,4.1,66.3,73.2,82.1,0.5744,0.2907,0,0
20591,Female,31,Hispanic,Muslim,Africa,Bachelor,7.3,75.2,81.9,65.8,0.5443,0.2381,0,0
20592,Female,46,Hispanic,Muslim,Europe,Master,5.6,77.5,63.4,69.6,0.5731,0.2752,0,0
20593,Female,37,White,Buddhist,North America,Master,2.8,64.3,46.9,49.1,0.4458,0.3588,0,0
20594,Female,31,White,Muslim,South America,Master,5.4,74.1,66.6,49.9,0.547,0.3313,0,0
20595,Male,31,White,Christian,Europe,Bachelor,7.8,69.4,69.6,58.2,0.4917,0.4976,0,1
20596,Male,21,Hispanic,Unaffiliated,Asia,Bachelor,2.0,48.2,73.9,78.3,0.4252,0.2434,0,0
20597,Male,24,Black,Unaffiliated,North America,High School,2.0,69.8,72.5,79.8,0.3931,0.25,0,0
20598,Female,25,Black,Christian,Asia,PhD,5.7,71.0,63.2,69.5,0.6407,0.3556,1,0
20599,Non-Binary,34,Black,Hindu,Europe,Bachelor,8.2,71.4,43.8,63.7,0.4374,0.2893,0,0
20600,Non-Binary,42,Hispanic,Hindu,Asia,Bachelor,8.4,61.7,61.7,80.0,0.484,0.2861,0,0
20601,Female,31,Hispanic,Hindu,Europe,Master,6.8,68.6,54.3,75.1,0.5441,0.3649,0,0
20602,Male,35,White,Buddhist,South America,Master,4.7,99.1,79.9,58.1,0.6484,0.5481,1,1
20603,Non-Binary,33,White,Hindu,Asia,Bachelor,3.3,87.5,65.3,79.1,0.511,0.3797,0,0
20604,Female,34,White,Muslim,Asia,PhD,9.8,72.8,75.2,74.7,0.7201,0.4485,1,0
20605,Male,33,White,Unaffiliated,Europe,Bachelor,1.1,75.4,84.4,70.1,0.5023,0.5144,0,1
20606,Female,36,White,Christian,Europe,Bachelor,0.6,69.4,44.4,76.4,0.383,0.3493,0,0
20607,Male,25,Hispanic,Hindu,Europe,Bachelor,7.7,73.9,58.8,93.6,0.5169,0.3782,0,0
20608,Male,41,White,Hindu,Asia,Bachelor,3.1,48.3,69.2,80.7,0.4255,0.3608,0,0
20609,Female,22,White,Unaffiliated,Asia,PhD,2.6,62.5,77.5,70.3,0.6321,0.4724,1,0
20610,Female,21,Hispanic,Unaffiliated,South America,Bachelor,3.4,51.0,90.0,68.8,0.4761,0.2685,0,0
20611,Male,34,White,Muslim,Africa,Bachelor,1.3,56.3,74.4,69.8,0.4297,0.2728,0,0
20612,Female,32,Black,Muslim,South America,PhD,2.1,49.1,62.4,63.1,0.545,0.2569,0,0
20613,Female,29,Asian,Muslim,North America,Bachelor,7.5,50.1,82.2,74.2,0.4957,0.346,0,0
20614,Female,29,Black,Hindu,North America,Master,1.3,75.8,62.0,78.4,0.5382,0.3238,0,0
20615,Male,39,Hispanic,Hindu,Asia,Bachelor,6.6,65.9,89.8,60.7,0.5302,0.3413,0,0
20616,Male,24,Hispanic,Christian,North America,Master,3.0,79.3,48.6,55.2,0.4967,0.3793,0,0
20617,Male,22,White,Muslim,Africa,Bachelor,5.6,65.6,70.9,61.5,0.4706,0.2986,0,0
20618,Non-Binary,38,Black,Christian,Asia,Bachelor,2.3,58.4,49.3,70.6,0.3769,0.214,0,0
20619,Male,41,White,Christian,Asia,Bachelor,6.2,71.7,60.5,87.0,0.4947,0.445,0,0
20620,Male,24,White,Muslim,Europe,Master,5.4,56.3,95.3,63.8,0.5981,0.4961,1,1
20621,Female,45,White,Unaffiliated,Europe,Master,6.5,75.5,66.9,68.3,0.5839,0.4489,0,0
20622,Female,30,Black,Unaffiliated,Africa,Master,1.0,74.8,71.6,70.6,0.5493,0.293,0,0
20623,Female,29,Hispanic,Muslim,Europe,Bachelor,8.4,82.0,57.5,71.1,0.5114,0.3126,0,0
20624,Female,34,Asian,Jewish,North America,Bachelor,4.9,87.1,47.4,54.5,0.4451,0.3473,0,0
20625,Male,33,White,Hindu,Asia,Bachelor,4.2,63.4,61.1,59.6,0.4241,0.3418,0,0
20626,Male,41,White,Christian,Europe,Master,1.7,54.6,67.6,68.2,0.492,0.4938,0,1
20627,Female,56,Black,Christian,Africa,Master,4.3,58.1,40.5,62.6,0.4434,0.1799,0,0
20628,Female,22,Hispanic,Jewish,Asia,Master,12.3,85.9,68.3,77.8,0.6762,0.3712,1,0
20629,Female,29,White,Christian,North America,Bachelor,9.8,60.2,76.8,37.4,0.4802,0.4329,0,0
20630,Female,29,White,Muslim,Asia,Master,11.0,74.0,64.1,44.7,0.5829,0.3316,0,0
20631,Female,52,White,Muslim,North America,Bachelor,10.9,71.0,67.3,69.2,0.5305,0.3657,0,0
20632,Female,21,White,Buddhist,Asia,High School,4.3,64.3,68.2,51.6,0.353,0.2227,0,0
20633,Female,31,Hispanic,Hindu,North America,Bachelor,5.0,62.1,74.1,62.5,0.4666,0.2946,0,0
20634,Female,38,White,Unaffiliated,North America,PhD,11.6,63.6,53.1,80.5,0.6609,0.578,1,1
20635,Male,43,White,Jewish,Asia,High School,3.1,50.2,57.7,66.0,0.2974,0.2425,0,0
20636,Male,29,White,Unaffiliated,North America,Master,5.2,74.6,78.2,57.1,0.5868,0.5355,0,1
20637,Non-Binary,45,Asian,Unaffiliated,Asia,Bachelor,2.8,51.7,62.7,81.7,0.4149,0.2701,0,0
20638,Male,24,White,Christian,Asia,High School,6.9,81.9,67.7,78.5,0.4514,0.3611,0,0
20639,Female,28,White,Unaffiliated,Oceania,Bachelor,6.2,73.9,92.0,43.1,0.5303,0.4516,0,0
20640,Male,21,Hispanic,Christian,Europe,PhD,6.1,80.3,70.8,51.4,0.665,0.5406,1,1
20641,Male,41,Black,Muslim,North America,Bachelor,4.0,80.4,66.6,59.3,0.4786,0.3093,0,0
20642,Male,24,Black,Unaffiliated,North America,Bachelor,2.5,76.9,52.6,93.0,0.461,0.3445,0,0
20643,Male,30,White,Christian,North America,High School,8.6,54.4,80.0,76.8,0.4299,0.4472,0,0
20644,Male,47,Other,Unaffiliated,Europe,PhD,4.6,71.0,48.4,73.5,0.596,0.4131,0,0
20645,Male,23,White,Unaffiliated,Asia,Bachelor,2.0,53.9,66.0,55.9,0.39,0.3135,0,0
20646,Female,44,White,Unaffiliated,Asia,PhD,1.5,83.5,44.9,79.9,0.5979,0.4465,1,0
20647,Male,43,Black,Buddhist,Oceania,Bachelor,4.6,79.5,88.6,60.6,0.5426,0.404,0,0
20648,Male,31,White,Christian,Asia,Bachelor,4.0,94.2,62.6,54.1,0.4952,0.4317,0,0
20649,Male,32,White,Christian,Asia,High School,8.5,89.1,78.9,83.8,0.52,0.4583,0,0
20650,Female,26,Hispanic,Jewish,North America,Bachelor,5.4,82.6,75.1,68.5,0.5307,0.3452,0,0
20651,Female,32,White,Christian,Asia,High School,4.5,65.8,71.5,67.5,0.3872,0.2985,0,0
20652,Female,26,Asian,Unaffiliated,North America,Master,10.1,84.4,66.4,71.9,0.6406,0.5121,1,1
20653,Male,49,Black,Christian,Oceania,Bachelor,4.3,68.6,73.8,55.6,0.467,0.3259,0,0
20654,Male,34,Hispanic,Muslim,Asia,High School,6.8,72.4,85.6,63.0,0.4561,0.2787,0,0
20655,Female,43,Hispanic,Christian,North America,Bachelor,2.2,84.8,78.3,59.7,0.5056,0.339,0,0
20656,Female,26,Black,Christian,Europe,Master,3.0,82.2,87.1,70.7,0.6271,0.4433,1,0
20657,Male,46,Hispanic,Muslim,Asia,Bachelor,7.2,66.7,61.8,61.2,0.4625,0.2208,0,0
20658,Male,41,Hispanic,Hindu,Europe,Bachelor,3.8,80.5,58.3,69.3,0.4671,0.3257,0,0
20659,Male,37,Black,Christian,North America,Master,4.4,41.8,78.5,81.9,0.5309,0.4157,0,0
20660,Male,39,Black,Christian,Europe,Bachelor,4.2,72.3,51.4,65.3,0.4269,0.328,0,0
20661,Female,33,White,Muslim,North America,Bachelor,8.5,49.0,32.2,71.1,0.3629,0.2487,0,0
20662,Female,40,Hispanic,Unaffiliated,North America,Bachelor,5.8,51.7,71.0,62.8,0.4401,0.319,0,0
20663,Male,40,White,Christian,North America,Bachelor,4.1,64.9,65.5,74.9,0.4579,0.4591,0,0
20664,Male,38,White,Hindu,Asia,Bachelor,2.5,75.3,97.2,82.6,0.5645,0.457,0,0
20665,Non-Binary,39,White,Christian,North America,Bachelor,2.4,74.3,64.5,60.3,0.445,0.4357,0,0
20666,Female,34,Hispanic,Unaffiliated,Europe,Master,3.7,71.6,53.3,74.5,0.5207,0.3693,0,0
20667,Female,21,Other,Christian,South America,High School,11.6,83.1,41.9,74.1,0.4206,0.2746,0,0
20668,Male,31,Hispanic,Christian,Europe,Bachelor,3.4,52.0,79.5,61.0,0.4404,0.3622,0,0
20669,Female,25,Black,Christian,Africa,Master,2.1,59.6,88.1,51.6,0.5425,0.3074,0,0
20670,Male,21,Black,Buddhist,North America,Master,2.3,48.6,60.9,88.3,0.4896,0.3376,0,0
20671,Male,36,White,Unaffiliated,Asia,High School,2.4,98.5,63.0,60.5,0.4174,0.3567,0,0
20672,Male,49,White,Buddhist,Europe,Bachelor,2.0,37.4,84.8,68.4,0.4158,0.3479,0,0
20673,Female,21,White,Hindu,Europe,Master,2.6,62.6,65.6,59.1,0.5029,0.383,0,0
20674,Male,23,White,Christian,Asia,Bachelor,3.4,84.5,59.5,59.0,0.4638,0.384,0,0
20675,Female,32,Asian,Christian,North America,Master,2.4,75.1,49.5,73.2,0.506,0.4244,0,0
20676,Male,37,White,Unaffiliated,South America,Bachelor,2.4,65.0,76.9,49.3,0.4419,0.3897,0,0
20677,Male,29,Black,Hindu,Oceania,Bachelor,6.7,72.4,73.7,38.6,0.476,0.3357,0,0
20678,Male,38,Asian,Muslim,North America,High School,8.7,55.8,57.0,83.2,0.3801,0.282,0,0
20679,Male,45,White,Hindu,Europe,Master,7.3,70.7,65.7,53.8,0.5578,0.4344,0,0
20680,Male,35,White,Christian,Asia,High School,3.6,70.7,82.3,54.4,0.4041,0.3416,0,0
20681,Male,37,White,Unaffiliated,Asia,Bachelor,5.0,68.9,67.9,82.6,0.4917,0.3936,0,0
20682,Male,21,White,Hindu,Europe,Bachelor,3.2,83.4,49.0,53.2,0.4237,0.3725,0,0
20683,Male,21,Hispanic,Muslim,Europe,Bachelor,7.4,79.9,80.9,65.5,0.5536,0.3333,0,0
20684,Female,27,White,Muslim,Europe,Bachelor,1.4,60.3,84.5,81.6,0.4824,0.3303,0,0
20685,Male,33,Hispanic,Buddhist,Europe,PhD,2.9,64.8,91.8,60.4,0.6666,0.4974,1,1
20686,Female,35,Asian,Christian,North America,Master,13.1,75.2,57.4,68.5,0.6159,0.4923,1,1
20687,Female,35,White,Christian,South America,Bachelor,1.3,88.9,68.3,69.9,0.4935,0.3824,0,0
20688,Male,27,White,Christian,North America,High School,7.8,62.7,68.0,77.6,0.4118,0.4036,0,0
20689,Female,36,Black,Christian,South America,Master,4.3,65.7,79.9,75.1,0.584,0.3397,0,0
20690,Female,32,White,Muslim,Asia,Master,14.1,58.6,88.8,69.2,0.6696,0.3987,1,0
20691,Male,34,White,Hindu,Africa,Bachelor,10.1,76.1,83.4,77.5,0.5898,0.4223,0,0
20692,Female,34,Black,Unaffiliated,Asia,Bachelor,2.9,57.0,80.4,57.9,0.4469,0.2348,0,0
20693,Female,27,White,Jewish,Europe,Master,4.5,56.8,59.0,67.3,0.4978,0.4228,0,0
20694,Non-Binary,28,Asian,Muslim,Asia,Bachelor,5.0,54.6,84.7,66.7,0.4821,0.2439,0,0
20695,Female,52,White,Unaffiliated,Asia,Bachelor,10.1,74.7,63.4,59.7,0.5102,0.3229,0,0
20696,Male,40,White,Unaffiliated,Asia,Bachelor,2.3,75.2,61.6,74.1,0.4558,0.3755,0,0
20697,Male,30,Asian,Hindu,North America,Master,3.5,99.2,46.3,91.8,0.5894,0.4984,0,1
20698,Female,34,White,Christian,North America,Bachelor,1.1,69.9,55.9,57.6,0.3962,0.3451,0,0
20699,Non-Binary,29,White,Christian,Asia,Master,6.8,66.5,59.6,73.1,0.5507,0.4607,0,0
20700,Female,34,Asian,Christian,North America,Bachelor,4.1,66.4,65.7,78.5,0.4666,0.3875,0,0
20701,Female,34,White,Unaffiliated,Asia,Bachelor,5.7,87.9,44.7,79.7,0.4783,0.3665,0,0
20702,Male,26,White,Muslim,Africa,Master,4.2,72.3,55.4,78.9,0.538,0.3252,0,0
20703,Male,36,White,Jewish,North America,Bachelor,4.4,62.9,76.1,77.9,0.4879,0.4926,0,1
20704,Female,34,White,Buddhist,Asia,Bachelor,5.5,85.7,77.3,76.9,0.5557,0.3961,0,0
20705,Female,27,Black,Hindu,North America,Master,2.8,43.8,66.3,44.9,0.4426,0.288,0,0
20706,Non-Binary,41,White,Christian,Africa,PhD,4.2,75.8,76.0,72.0,0.6769,0.5303,1,1
20707,Female,26,Black,Christian,North America,Bachelor,1.3,58.2,54.6,72.7,0.3846,0.2391,0,0
20708,Male,23,White,Buddhist,North America,Bachelor,6.0,75.8,56.5,90.7,0.4968,0.4837,0,1
20709,Female,41,Asian,Jewish,Asia,Master,9.3,61.8,74.4,77.1,0.6062,0.4029,1,0
20710,Female,23,White,Muslim,Asia,PhD,3.3,57.1,68.7,69.3,0.6,0.3333,1,0
20711,Female,38,Black,Christian,North America,Bachelor,5.6,79.0,68.0,55.2,0.4879,0.3278,0,0
20712,Male,50,Asian,Christian,Europe,Bachelor,3.1,45.0,57.8,59.2,0.3598,0.3295,0,0
20713,Male,43,White,Christian,North America,High School,2.9,68.4,76.8,47.8,0.3692,0.3744,0,0
20714,Female,27,White,Muslim,Asia,Master,5.0,59.2,65.2,86.1,0.5483,0.3322,0,0
20715,Male,26,White,Muslim,Europe,Master,3.8,60.6,81.6,64.9,0.559,0.4255,0,0
20716,Female,42,Other,Unaffiliated,Africa,Bachelor,9.8,58.7,61.2,68.3,0.473,0.2518,0,0
20717,Male,35,Hispanic,Unaffiliated,Asia,Master,8.9,71.0,76.4,69.9,0.6217,0.4484,1,0
20718,Male,21,Asian,Muslim,Europe,Bachelor,10.9,61.8,42.5,72.2,0.4447,0.3189,0,0
20719,Female,39,Hispanic,Unaffiliated,South America,Bachelor,4.0,47.1,74.5,74.2,0.4367,0.2619,0,0
20720,Male,30,White,Buddhist,Asia,Bachelor,4.3,69.9,56.7,93.7,0.4716,0.3884,0,0
20721,Female,34,White,Jewish,South America,Bachelor,5.3,58.1,57.7,76.9,0.4332,0.3364,0,0
20722,Male,34,Asian,Christian,Asia,Bachelor,8.8,80.1,77.6,60.4,0.5512,0.4376,0,0
20723,Female,36,White,Christian,Oceania,Master,8.5,75.7,63.7,74.7,0.6014,0.5252,1,1
20724,Male,54,White,Christian,North America,Master,12.6,81.6,70.7,52.1,0.6427,0.5529,1,1
20725,Male,48,Black,Unaffiliated,Europe,Master,3.9,70.4,68.2,59.5,0.541,0.3598,0,0
20726,Female,21,White,Buddhist,Asia,Bachelor,6.1,84.7,87.0,58.0,0.5611,0.3877,0,0
20727,Female,37,White,Christian,Asia,Master,3.2,90.7,85.2,67.5,0.6406,0.4892,1,1
20728,Male,21,Black,Christian,Oceania,Master,7.1,78.3,57.8,78.6,0.5844,0.419,0,0
20729,Non-Binary,46,White,Muslim,Oceania,Bachelor,3.5,82.0,61.4,87.3,0.499,0.3396,0,0
20730,Female,44,White,Christian,Asia,Master,4.9,89.1,82.0,81.3,0.6602,0.5126,1,1
20731,Female,25,White,Christian,North America,High School,1.6,76.5,100.0,55.6,0.45,0.3993,0,0
20732,Female,31,Black,Buddhist,Asia,Bachelor,1.2,73.3,57.1,66.8,0.4202,0.2316,0,0
20733,Male,41,White,Christian,South America,Bachelor,4.3,59.8,90.4,68.6,0.5064,0.4688,0,0
20734,Male,31,White,Christian,South America,Master,5.9,66.3,66.1,63.0,0.5473,0.4667,0,0
20735,Male,27,Other,Unaffiliated,Asia,Bachelor,7.0,87.5,64.3,64.6,0.5228,0.3757,0,0
20736,Female,33,White,Jewish,North America,PhD,4.2,48.9,60.6,81.7,0.5814,0.5226,0,1
20737,Male,47,White,Christian,Oceania,Bachelor,5.1,77.3,56.9,74.7,0.4737,0.4311,0,0
20738,Male,21,White,Unaffiliated,Asia,Bachelor,6.3,74.2,60.7,52.6,0.4593,0.3509,0,0
20739,Male,24,White,Unaffiliated,Africa,Bachelor,2.2,58.9,82.8,62.9,0.4581,0.3283,0,0
20740,Male,27,Black,Christian,Asia,Bachelor,1.4,100.0,57.1,77.6,0.501,0.3135,0,0
20741,Female,51,Asian,Christian,Asia,Master,4.3,77.4,59.0,75.9,0.5574,0.3326,0,0
20742,Female,46,White,Christian,Asia,High School,6.4,88.3,55.8,88.1,0.4426,0.2879,0,0
